size_bhk,total_sqft,bath,balcony,furnishing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,dist_to_metro_km,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,rent_price_inr_per_month,location_premium_index,availability_score,has_metro,has_2_wheeler_parking,has_4_wheeler_parking,area_type_Carpet Area,area_type_Super Built Up Area,property_type_Builder Floor,property_type_Independent House,facing_North,facing_North East,facing_South,facing_South East,facing_West,water_source_Borewell + Tanker,water_source_Cauvery,water_source_Cauvery + Borewell,water_source_Tanker,dietary_preference_Veg Only,zone_East,zone_North,zone_South,zone_West
2,1306.0,2,1,2,0,13.2,0,1,0,1,1,1,1,1.2,7,59,3,1,74801.0,33,2,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
4,3112.5,4,1,1,0,4.9,0,1,0,1,0,0,0,1.0,1,33,3,1,84951.0,31,2,1,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,2070.0,4,0,1,0,5.4,0,0,0,1,0,0,0,1.5,5,38,3,0,71334.0,31,2,1,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
4,2684.0,4,1,1,0,3.7,1,1,0,1,0,0,0,0.3,1,20,1,1,99377.0,21,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3,2058.0,3,3,1,0,7.1,1,1,1,1,0,0,1,0.5,1,34,1,1,85396.0,21,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
3,2286.0,3,0,1,0,10.3,0,1,0,1,0,0,0,0.3,2,49,1,1,77684.0,21,2,1,0,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4,2860.0,4,3,1,0,1.0,1,1,1,1,0,0,0,0.2,6,15,2,1,125645.625,33,2,1,1,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
4,3112.5,4,3,1,0,8.4,1,1,1,1,0,0,0,0.2,9,42,1,1,125645.625,33,2,1,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,505.0,1,3,1,0,10.6,0,1,0,1,0,0,0,0.4,2,47,2,0,18193.0,21,2,1,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,648.0,1,2,0,0,11.2,0,1,0,1,0,0,0,1.0,4,56,2,0,15230.0,31,2,1,1,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1098.0,2,1,1,0,15.0,1,0,1,1,0,0,0,1.0,7,75,2,1,40257.0,33,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,697.0,1,2,1,0,2.5,0,0,0,1,0,0,0,3.0,2,19,2,1,23342.0,21,2,1,1,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2,1266.0,3,3,1,0,6.1,1,1,1,1,0,0,1,3.0,1,40,1,1,35136.0,31,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2,1488.0,3,0,1,0,6.6,0,1,1,0,1,1,0,15.0,4,31,1,1,16386.0,31,2,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
3,1989.0,3,1,1,0,12.0,0,1,0,1,0,0,1,1.0,3,54,2,1,60348.0,31,2,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3,2205.0,3,1,1,0,10.1,1,1,1,1,1,0,0,1.2,7,46,1,1,95499.0,33,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1344.0,3,1,1,0,3.9,1,1,1,1,0,0,1,3.0,1,25,1,1,35806.0,21,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
2,1424.0,2,3,1,0,14.7,1,1,1,1,0,1,1,0.4,8,73,1,1,60185.0,33,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1500.0,2,2,1,0,8.7,1,1,0,1,0,0,0,0.4,5,45,1,1,63648.0,21,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1,657.0,2,2,2,0,9.4,0,1,0,1,1,0,1,1.5,2,51,2,1,24101.0,31,2,1,1,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,1575.0,3,1,2,0,7.3,1,1,0,1,1,1,1,3.0,5,35,1,1,51288.0,21,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3,1920.0,4,1,0,0,10.5,0,0,0,1,0,0,0,0.4,2,49,1,0,76694.0,31,2,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
3,1647.0,3,2,1,0,9.5,0,1,0,1,0,0,1,3.0,4,48,2,1,44351.0,21,2,1,1,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
3,2139.0,4,0,2,0,11.5,0,1,0,1,1,1,1,20.0,2,72,2,1,33119.0,31,2,0,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,1018.0,3,1,1,0,12.7,0,1,1,1,0,0,0,0.4,3,58,1,1,35250.0,21,2,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2,1054.0,3,3,1,0,14.4,0,0,0,1,0,0,0,0.3,5,70,2,1,41604.0,21,2,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1116.0,2,1,1,0,8.6,0,0,0,1,1,0,0,1.5,3,49,3,1,33288.0,31,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2385.0,3,2,2,0,12.1,0,0,0,1,1,1,1,0.4,2,56,1,0,122836.0,21,2,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,2175.0,4,3,0,0,11.0,0,0,0,1,0,0,0,4.0,3,74,1,1,58455.0,31,2,1,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
3,2331.0,3,0,1,0,9.0,0,1,0,1,0,0,0,1.5,3,42,3,1,69824.0,31,2,1,0,0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
2,1492.0,3,2,1,0,10.6,0,0,0,1,1,1,0,10.0,3,54,2,0,34373.0,21,2,1,1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2,1198.0,2,0,1,0,4.9,0,1,0,0,0,0,1,25.0,3,26,2,1,18778.0,21,2,0,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1040.0,2,2,2,0,9.9,0,1,0,1,1,1,1,0.3,5,51,3,1,44034.0,21,2,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,693.0,1,3,1,0,13.4,0,0,0,1,0,0,0,25.0,4,61,1,0,11525.0,21,2,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
2,1516.0,3,1,1,0,4.6,1,1,1,1,0,0,0,4.0,5,38,2,1,48875.0,31,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
1,791.0,2,3,1,0,14.4,1,1,0,1,0,1,1,0.5,4,62,1,0,26853.0,21,2,1,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
3,2157.0,4,3,1,0,7.8,0,0,0,1,0,0,0,0.4,2,39,2,1,78347.0,21,2,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3,2112.0,3,1,1,0,12.2,0,0,1,1,0,0,0,0.3,4,63,1,1,64918.0,21,2,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2,1116.0,2,0,2,0,8.3,1,1,0,1,1,1,1,15.0,1,45,1,1,15229.0,31,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,1546.0,3,0,1,0,10.0,0,1,0,1,0,1,1,15.0,3,52,2,1,17698.0,31,2,0,1,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
2,1370.0,3,3,0,0,4.0,0,1,0,1,0,0,0,0.5,2,25,3,1,47691.0,21,2,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3,1668.0,3,3,1,0,11.6,1,1,1,1,0,0,0,0.5,4,57,2,1,38486.0,31,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3,1848.0,3,2,0,0,2.8,0,1,0,1,0,0,0,3.0,5,29,3,1,48185.0,31,2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,1478.0,2,2,1,0,13.8,1,1,1,1,0,0,0,0.5,9,69,2,1,72842.0,33,2,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2,1386.0,2,0,1,0,12.8,0,1,0,1,0,0,0,0.4,10,62,3,1,74591.0,33,2,1,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
3,1989.0,4,2,1,0,13.1,1,0,0,1,0,0,1,0.3,3,57,1,1,72796.0,21,2,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2,1354.0,2,1,0,0,2.3,1,1,0,1,0,0,0,0.3,2,18,2,1,42373.0,21,2,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1086.0,2,3,2,0,5.9,0,1,0,0,0,1,1,25.0,5,29,1,1,26274.0,21,2,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3,1713.0,3,3,1,0,2.6,0,1,0,0,0,0,0,15.0,5,19,2,0,23490.0,31,2,0,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2109.0,4,1,1,0,8.8,0,1,0,1,0,0,0,25.0,1,42,3,1,35499.0,21,2,0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1332.0,3,0,2,0,9.8,1,1,0,1,1,1,1,0.4,4,44,2,1,59449.0,21,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,704.0,1,1,1,0,5.7,0,0,0,1,0,1,0,1.5,1,28,1,0,19233.0,31,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2,1056.0,2,2,0,0,12.5,0,1,0,1,0,0,0,10.0,2,62,1,1,21296.0,21,2,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2,1154.0,2,0,0,0,2.3,0,0,0,1,0,0,0,0.5,5,16,2,1,24809.0,31,2,1,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
3,1848.0,4,0,0,0,7.5,0,0,0,1,0,0,0,0.5,2,38,3,0,42478.0,31,2,1,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2,1268.0,2,1,1,0,6.5,1,1,1,1,1,0,0,0.3,3,37,2,1,42589.0,21,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,3112.5,5,0,1,0,3.7,1,0,1,1,1,0,0,3.0,3,41,2,1,94307.0,31,2,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False
4,2928.0,4,2,0,0,4.4,0,1,0,1,0,0,0,2.5,6,28,1,1,125645.625,33,2,1,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1144.0,2,3,1,0,9.3,1,1,0,1,0,1,0,0.3,3,47,1,1,38933.0,21,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1574.0,3,3,2,0,6.4,1,1,1,1,0,1,1,0.2,5,35,1,1,114332.0,33,2,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2,1204.0,3,1,0,0,7.1,1,1,0,1,0,0,0,3.0,3,56,1,1,35923.0,31,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,1668.0,3,3,2,0,2.2,0,0,0,1,1,1,1,20.0,2,38,3,1,29139.0,31,2,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2,1280.0,3,3,1,0,7.8,0,1,1,1,0,0,1,1.0,1,39,2,1,39587.0,31,2,1,1,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
1,661.0,2,2,1,0,1.5,0,1,0,1,0,1,0,0.4,1,17,1,1,28846.0,21,2,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
4,2620.0,4,1,1,0,10.4,0,1,0,1,0,0,1,20.0,4,60,1,1,40370.0,31,2,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,545.0,2,0,0,0,13.6,1,1,0,1,0,0,0,0.5,3,60,2,0,12089.0,31,2,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
3,2001.0,3,1,1,0,8.3,0,1,0,1,0,0,1,0.4,4,41,3,0,88403.0,33,2,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,600.0,1,0,2,0,5.7,1,1,0,1,1,1,1,0.4,6,28,1,0,31236.0,33,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,590.0,1,3,2,0,4.3,0,1,0,1,1,1,1,0.4,1,25,1,1,29032.0,31,2,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
2,1334.0,2,1,2,0,11.6,0,1,0,1,1,1,1,0.5,2,56,1,0,60107.0,21,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,530.0,1,0,1,0,4.7,1,1,0,1,0,0,0,4.0,4,30,1,0,16652.0,31,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3,1740.0,3,2,0,0,13.7,1,1,0,1,0,0,0,4.0,5,70,2,1,55863.0,31,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1,666.0,2,3,0,0,12.8,0,1,0,1,0,0,0,25.0,5,64,2,0,10484.0,21,2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1432.0,2,3,0,0,7.6,0,1,1,1,0,0,0,3.0,5,38,2,1,38114.0,21,2,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2,1342.0,3,2,1,0,1.0,0,0,0,1,0,0,0,0.4,2,12,2,1,52945.0,21,2,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
1,600.0,1,2,0,0,2.0,0,0,0,1,0,0,0,0.3,4,18,2,1,20286.0,21,2,1,1,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,609.0,1,1,0,0,12.3,1,1,0,1,0,0,0,1.2,10,63,1,0,22300.0,33,2,1,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,564.0,1,3,1,0,5.2,1,1,0,1,0,0,0,0.5,3,34,2,0,14995.0,31,2,1,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,1620.0,3,2,1,0,3.3,1,1,1,1,0,0,0,0.4,2,24,1,1,60132.0,21,2,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1180.0,3,0,0,0,5.3,0,1,0,0,0,0,0,25.0,2,30,1,1,18562.0,21,2,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2,1546.0,2,0,1,0,13.4,0,1,0,1,0,0,1,20.0,1,83,2,1,20533.0,31,2,0,1,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,620.0,1,0,0,0,11.5,0,1,0,0,0,0,0,10.0,5,54,2,0,14437.0,21,2,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
3,2115.0,3,3,2,0,13.0,0,1,0,1,0,1,0,0.4,3,58,2,1,85403.0,21,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3,1944.0,3,0,1,0,13.8,0,0,0,1,0,0,0,0.3,5,68,2,1,82508.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,3064.0,5,2,1,0,11.5,0,0,1,1,1,0,0,0.4,1,59,1,1,125645.625,31,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2,1598.0,3,0,1,0,14.6,0,1,0,0,0,0,0,15.0,2,69,1,1,21913.0,31,2,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,636.0,1,1,2,0,5.8,0,1,0,1,0,1,1,1.0,2,31,2,0,23877.0,31,2,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
3,2163.0,3,1,1,0,12.2,1,0,0,1,0,1,1,1.0,5,53,1,1,59722.0,31,2,1,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1252.0,2,0,0,0,12.8,1,1,1,1,0,0,0,0.5,9,59,1,1,56333.0,33,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,620.0,1,3,1,0,5.4,1,1,0,1,0,0,0,10.0,2,32,2,0,13328.0,21,2,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,551.0,1,3,2,0,0.8,0,1,0,1,1,1,0,0.5,2,17,1,0,23272.0,21,2,1,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True
2,1364.0,2,2,1,0,11.3,0,1,0,1,0,1,0,1.0,4,64,2,0,64622.0,33,2,1,1,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,1974.0,3,2,1,0,3.1,1,0,1,1,0,0,1,1.5,3,41,2,1,57759.0,31,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4,2588.0,5,1,1,0,3.4,1,1,1,1,1,0,0,0.5,7,25,1,1,125645.625,33,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2,1016.0,2,1,1,0,10.4,0,1,0,1,1,0,0,1.0,6,60,1,1,39153.0,33,2,1,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,2097.0,3,1,1,0,12.5,0,1,1,1,0,0,1,1.5,1,55,1,1,72983.0,31,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1394.0,3,2,1,0,4.6,0,1,0,1,1,1,0,1.0,8,38,3,0,55381.0,33,2,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,1320.0,2,0,0,0,11.1,1,1,0,1,0,0,0,0.4,2,56,1,1,43976.0,21,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2,1194.0,3,1,1,0,13.6,0,1,0,1,0,0,0,3.0,2,67,3,1,40711.0,21,2,1,0,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1,578.0,1,0,0,0,8.9,1,1,0,1,0,0,0,3.0,2,64,2,0,15207.0,31,2,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
3,2394.0,3,3,1,0,2.4,0,1,0,1,0,0,0,15.0,2,20,2,1,28471.0,31,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
3,2076.0,3,2,0,0,9.7,0,1,0,1,0,0,0,0.5,5,52,3,0,46599.0,31,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1064.0,3,0,1,0,6.4,0,1,0,1,0,0,1,25.0,5,33,1,1,21331.0,21,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4,2108.0,4,2,1,0,11.6,0,1,0,1,1,0,0,25.0,3,52,2,0,38611.0,21,2,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
3,2298.0,3,2,1,0,10.8,0,1,0,1,0,0,0,0.5,4,52,1,0,60627.0,31,2,1,0,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2,1124.0,2,1,1,0,4.6,0,1,0,1,0,0,0,1.5,4,36,3,1,34620.0,31,2,1,0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,1590.0,3,0,1,0,1.9,0,1,0,1,1,0,0,0.8,1,18,1,0,53758.0,31,2,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4,3040.0,5,0,0,0,6.2,0,1,0,0,0,0,0,25.0,4,31,2,1,48128.0,21,2,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1568.0,2,3,1,0,11.3,0,0,0,1,0,1,0,1.0,4,55,1,0,50979.0,31,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False
4,3112.5,5,1,0,0,0.8,1,1,0,1,0,0,0,0.5,2,12,2,1,109082.0,21,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2,1334.0,2,1,1,0,1.4,0,1,0,1,0,0,0,25.0,1,11,3,1,25321.0,21,2,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
2,1398.0,2,0,2,0,14.0,1,1,1,1,1,1,1,0.5,4,69,2,1,78728.0,33,2,1,1,0,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
1,699.0,1,1,2,0,11.8,1,1,0,1,1,1,1,0.4,2,58,1,0,29514.0,21,2,1,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
4,2152.0,4,2,2,0,12.1,0,0,0,1,0,1,0,0.4,9,59,3,1,122329.0,33,2,1,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,2382.0,4,2,1,0,5.1,0,1,1,1,1,0,0,0.3,4,30,2,1,104206.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1404.0,2,3,1,0,9.6,0,0,1,1,0,0,0,3.0,3,66,1,1,47560.0,31,2,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1190.0,2,3,1,0,5.5,0,1,0,1,0,1,1,15.0,2,36,3,1,13535.0,31,2,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2292.0,3,1,2,0,13.6,1,0,1,1,1,1,0,3.0,2,67,1,1,70837.0,21,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,1430.0,2,2,2,0,10.3,1,1,1,1,0,1,1,2.5,4,55,1,1,78942.0,33,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
4,3112.5,5,3,0,0,6.6,0,1,0,1,0,0,0,3.0,5,44,3,0,93695.0,31,2,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
