size_bhk,total_sqft,bath,balcony,furnishing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,dist_to_metro_km,legal_security_deposit,market_security_deposit,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,rent_price_inr_per_month,location_premium_index,availability_score,has_metro,has_2_wheeler_parking,has_4_wheeler_parking,area_type_Carpet Area,area_type_Super Built Up Area,property_type_Builder Floor,property_type_Independent House,facing_North,facing_North East,facing_South,facing_South East,facing_West,water_source_Borewell + Tanker,water_source_Cauvery,water_source_Cauvery + Borewell,water_source_Tanker,dietary_preference_Veg Only,zone_East,zone_North,zone_South,zone_West
3,1608.0,4,3,2,0,1.4,1,0,0,1,1,1,0,0.5,141352,353380,2,19,2,1,70676.0,21,2,1,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
2,1276.0,3,0,1,0,7.8,1,1,1,1,0,0,0,0.5,137198,617391,7,46,2,1,68599.0,33,2,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,594.0,1,3,1,0,0.8,1,0,0,1,0,0,0,0.2,69332,242662,6,17,1,0,34666.0,33,2,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
3,1977.0,3,1,1,0,11.3,1,1,0,1,0,0,0,3.0,108260,433040,2,53,2,1,54130.0,21,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1,629.0,2,1,1,0,3.4,0,0,0,1,1,0,0,0.5,47332,236660,4,22,2,1,23666.0,21,2,1,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2,1146.0,2,3,1,0,10.8,0,1,0,1,0,0,0,0.3,86146,430730,2,56,2,0,43073.0,21,2,1,1,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2,1128.0,2,1,0,0,14.2,1,1,1,1,0,0,0,4.0,65082,162705,3,77,2,1,32541.0,31,2,1,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,1124.0,2,3,2,0,7.1,0,1,0,1,0,0,1,20.0,35092,175460,5,38,1,0,17546.0,31,2,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,633.0,2,3,2,0,12.9,0,1,0,1,1,0,1,10.0,34184,170920,2,64,1,0,17092.0,21,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3,1701.0,3,1,2,0,13.0,0,0,1,1,1,1,1,25.0,65174,325870,2,65,1,1,32587.0,21,2,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,1080.0,2,2,2,0,0.8,1,0,0,1,1,1,1,1.2,111206,389221,6,13,2,1,55603.0,33,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1226.0,2,1,0,0,5.7,0,1,0,1,0,0,0,1.0,85386,341544,5,32,2,1,42693.0,33,2,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2,1392.0,2,2,0,0,8.5,1,0,0,1,0,0,0,1.0,100660,251650,6,44,2,1,50330.0,33,2,1,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2031.0,3,2,0,0,8.5,0,1,0,1,0,0,0,0.5,91664,366656,1,39,2,1,45832.0,31,2,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2,1196.0,2,2,2,0,6.5,1,1,0,1,0,1,1,0.8,108584,542920,1,35,2,1,54292.0,31,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2295.0,4,2,1,0,12.9,0,0,0,1,0,0,0,0.5,261574,1307870,8,58,2,1,125645.625,33,2,1,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,670.0,1,1,2,0,3.7,1,1,0,1,1,1,1,0.4,59990,239960,1,26,1,0,29995.0,31,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
3,1713.0,4,0,2,0,14.5,0,0,0,1,0,1,1,1.5,139582,697910,2,63,1,0,69791.0,31,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1214.0,2,0,1,0,5.9,1,1,1,1,0,0,0,4.0,83216,374472,5,52,2,1,41608.0,31,2,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3,1992.0,3,0,1,0,8.9,0,1,0,1,0,0,0,0.3,124512,560304,3,42,3,0,62256.0,21,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2,1428.0,2,1,2,0,12.0,0,1,0,1,1,1,1,1.0,152180,684810,8,72,1,1,76090.0,33,2,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
4,2532.0,4,3,1,0,7.1,0,1,0,1,0,1,0,3.0,160450,722025,1,45,2,1,80225.0,31,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2,1578.0,3,2,2,0,6.3,0,0,1,1,1,1,1,0.3,130598,652990,4,35,2,1,65299.0,21,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,639.0,1,1,1,0,9.0,0,1,0,1,0,0,0,3.0,33740,118090,5,46,3,0,16870.0,21,2,1,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,2436.0,4,1,1,0,14.8,0,1,0,1,0,0,1,0.5,199606,499015,5,72,2,1,99803.0,21,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1,549.0,1,2,1,0,10.8,0,1,0,1,1,0,0,0.3,34562,155529,1,53,1,0,17281.0,21,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
4,2040.0,4,2,2,0,2.9,0,1,0,1,1,1,1,0.5,112382,449528,3,17,2,1,56191.0,31,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2,1170.0,2,2,1,0,8.7,1,0,1,1,0,0,0,4.0,68680,343400,5,47,1,1,34340.0,31,2,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2,1122.0,2,1,1,0,6.8,0,0,1,1,0,0,0,0.5,53046,265230,5,39,1,1,26523.0,31,2,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2,1458.0,2,1,2,0,12.2,0,1,0,1,1,1,1,25.0,57786,260037,3,61,2,1,28893.0,21,2,0,1,0,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
4,3060.0,4,2,0,0,10.7,1,1,0,1,0,0,0,4.0,165244,578354,1,56,2,1,82622.0,31,2,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3,1821.0,3,0,1,0,7.9,0,1,0,1,0,0,1,0.5,88168,220420,5,43,3,1,44084.0,31,2,1,0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2,1420.0,3,3,1,0,9.2,0,1,1,1,0,1,0,25.0,45954,183816,5,44,1,1,22977.0,21,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2,1232.0,2,0,0,0,11.0,0,0,0,1,0,0,0,20.0,37198,185990,3,74,2,1,18599.0,31,2,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,768.0,2,1,1,0,4.9,1,0,0,1,0,0,0,0.3,56394,169182,3,30,2,0,28197.0,21,2,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2,1564.0,2,0,1,0,3.8,0,1,0,1,0,0,0,0.4,129850,584325,1,29,3,0,64925.0,31,2,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,2265.0,3,0,1,0,12.6,1,0,1,1,0,0,0,0.4,221862,554655,8,64,1,1,110931.0,33,2,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,1292.0,2,3,2,0,2.8,0,0,0,1,1,0,1,0.4,120494,542223,5,18,1,1,60247.0,31,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
3,2361.0,4,1,1,0,12.6,0,1,0,1,1,1,0,0.2,321142,802855,10,58,3,1,125645.625,33,2,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2,1294.0,2,3,1,0,12.1,0,1,0,1,0,0,0,3.0,81676,367542,2,76,1,0,40838.0,31,2,1,0,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1350.0,2,1,0,0,4.8,0,1,0,1,0,0,0,0.4,106798,266995,4,31,1,1,53399.0,21,2,1,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,760.0,1,1,1,0,5.3,0,1,0,1,0,0,0,0.5,39308,117924,5,30,2,1,19654.0,31,2,1,1,0,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
1,528.0,1,2,2,0,13.6,0,0,0,1,1,1,1,15.0,14390,50365,3,59,1,0,7195.0,31,2,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1398.0,3,0,1,0,10.5,1,0,1,1,0,1,1,2.5,158138,711621,4,53,2,1,79069.0,33,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2,1600.0,2,0,2,0,6.1,1,0,1,1,1,1,1,0.5,224162,1008729,4,30,1,1,112081.0,33,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1154.0,2,0,1,0,9.8,0,1,0,1,0,0,0,1.0,92558,323953,9,59,3,0,46279.0,33,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1022.0,2,3,1,0,3.9,0,1,0,1,0,0,1,4.0,64108,160270,1,31,2,0,32054.0,31,2,1,1,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3,1521.0,4,1,0,0,13.5,1,1,1,1,0,0,0,1.5,76460,305840,4,67,1,1,38230.0,31,2,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1318.0,3,2,1,0,6.6,0,0,0,1,1,0,0,1.0,108626,380191,9,45,3,0,54313.0,33,2,1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
3,2019.0,3,0,1,0,11.4,1,1,0,1,0,0,1,2.5,207512,933804,9,59,2,1,103756.0,33,2,1,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1200.0,3,0,1,0,12.9,0,0,0,1,1,0,0,0.5,84850,296975,1,58,1,0,42425.0,21,2,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
2,1156.0,2,2,2,0,4.2,0,1,0,1,0,1,1,3.0,76868,192170,1,29,3,0,38434.0,31,2,1,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
4,2460.0,5,0,0,0,11.7,0,1,1,1,0,0,0,25.0,72390,325755,2,58,1,1,36195.0,21,2,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
2,1096.0,2,1,1,0,14.1,1,1,0,1,1,1,0,3.0,63288,316440,2,63,2,1,31644.0,21,2,1,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,793.0,2,2,1,0,14.7,1,1,0,1,1,0,1,2.5,91176,273528,6,70,2,0,45588.0,33,2,1,1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,1038.0,2,1,1,0,7.3,0,1,0,1,0,1,0,15.0,25080,112860,4,43,1,1,12540.0,31,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2,1154.0,3,2,1,0,9.5,0,0,0,1,0,0,0,0.4,89412,402354,3,51,1,1,44706.0,31,2,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,1298.0,3,1,1,0,3.7,0,1,0,0,1,0,0,10.0,65192,228172,1,20,1,0,32596.0,21,2,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2,1446.0,3,3,1,0,0.8,0,1,1,1,0,0,1,1.0,87302,392859,3,16,1,1,43651.0,31,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1098.0,2,0,0,0,6.0,0,0,0,1,0,0,0,15.0,25808,116136,3,34,2,1,12904.0,31,2,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3,1827.0,3,3,2,0,14.5,0,1,0,1,1,1,1,0.4,161520,565320,4,67,1,1,80760.0,21,2,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2,1268.0,2,0,1,0,4.2,0,1,0,1,0,0,0,1.5,93618,327663,1,42,3,0,46809.0,31,2,1,0,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1286.0,2,0,1,0,14.6,0,0,0,0,0,0,1,25.0,46388,231940,3,64,1,0,23194.0,21,2,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1,664.0,1,3,0,0,14.7,0,0,0,1,0,0,0,2.5,69708,313686,7,73,1,0,34854.0,33,2,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2,1192.0,2,3,1,0,5.1,0,1,1,1,0,1,0,3.0,77672,271852,3,44,2,1,38836.0,31,2,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,690.0,2,3,1,0,4.0,0,0,0,1,1,0,0,20.0,18486,46215,4,41,1,0,9243.0,31,2,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2,1020.0,3,3,0,0,10.4,0,1,0,1,0,0,0,0.4,64598,258392,3,55,1,1,32299.0,21,2,1,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,508.0,1,2,1,0,13.7,0,0,0,1,0,0,0,0.2,63342,285039,6,68,3,1,31671.0,33,2,1,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,1344.0,2,1,1,0,11.2,0,1,0,1,0,0,0,0.5,101044,252610,4,49,1,1,50522.0,21,2,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2,1224.0,3,1,1,0,0.8,0,1,0,1,1,0,0,3.0,70512,282048,2,12,2,0,35256.0,21,2,1,1,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
3,2199.0,3,3,1,0,10.8,0,1,0,1,0,1,0,25.0,79612,318448,2,58,1,1,39806.0,21,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,1428.0,3,1,1,0,12.8,1,0,0,1,0,0,0,15.0,30510,106785,3,66,2,1,15255.0,31,2,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3,1503.0,4,2,1,0,6.1,0,1,0,1,1,0,1,1.5,102588,307764,1,47,1,0,51294.0,31,2,1,0,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
4,2784.0,5,3,1,0,5.8,1,1,0,1,0,0,0,0.3,174084,609294,3,32,1,1,87042.0,21,2,1,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4,2472.0,4,0,2,0,13.8,1,1,0,1,1,1,1,0.4,245324,613310,1,62,2,1,122662.0,31,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1,587.0,1,0,0,0,6.8,0,1,0,1,0,0,0,0.5,29340,132030,4,38,2,0,14670.0,31,2,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
4,2824.0,4,3,1,0,4.3,0,1,0,1,0,0,1,3.0,169064,760788,5,31,3,0,84532.0,21,2,1,0,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
3,2382.0,3,3,0,0,0.9,0,1,0,1,0,0,0,10.0,97686,293058,4,13,2,1,48843.0,21,2,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3,1716.0,3,3,1,0,0.9,0,1,0,1,0,0,1,10.0,91228,364912,1,9,2,1,45614.0,21,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,591.0,2,0,1,0,2.0,1,1,0,1,0,0,0,3.0,36306,145224,3,26,2,0,18153.0,31,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,511.0,2,2,1,0,6.9,0,0,0,1,0,0,0,15.0,13570,54280,1,38,2,1,6785.0,31,2,0,1,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,590.0,1,3,0,0,10.5,0,0,0,1,0,0,0,1.5,37476,168642,3,52,2,0,18738.0,31,2,1,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2,1296.0,2,0,1,0,10.1,1,1,0,1,0,0,0,0.4,100766,453447,2,49,2,1,50383.0,21,2,1,1,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2,1540.0,2,2,1,0,1.6,1,0,1,1,0,1,0,0.4,131620,460670,6,19,2,1,65810.0,33,2,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2,1054.0,3,3,2,0,13.4,1,1,1,1,1,1,1,1.0,75946,189865,5,68,2,1,37973.0,31,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
3,1521.0,4,3,1,0,13.5,0,1,1,1,0,0,1,0.4,127498,446243,1,66,2,1,63749.0,31,2,1,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3,1629.0,3,2,0,0,2.2,0,1,0,1,0,0,0,0.8,116978,584890,2,22,2,0,58489.0,31,2,1,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2,1048.0,3,1,2,0,12.6,0,1,0,1,1,1,1,1.0,100032,300096,8,75,2,1,50016.0,33,2,1,1,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3,1656.0,3,2,1,0,13.2,0,1,0,1,0,0,0,0.4,152950,764750,5,57,2,1,76475.0,33,2,1,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,1304.0,3,3,1,0,5.3,1,1,1,1,0,0,0,0.5,156840,470520,6,32,2,1,78420.0,33,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,1158.0,2,3,1,0,8.2,0,0,0,1,0,0,1,2.5,110040,330120,5,37,2,1,55020.0,33,2,1,1,0,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3,2007.0,4,3,1,0,8.3,1,1,0,1,0,1,1,2.5,176332,528996,9,46,1,1,88166.0,33,2,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3,1776.0,4,3,1,0,8.8,0,0,0,1,0,0,0,15.0,47072,211824,4,44,1,1,23536.0,31,2,0,0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,1556.0,2,2,0,0,2.0,1,1,1,1,0,0,0,4.0,101292,253230,2,36,1,1,50646.0,31,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,772.0,1,0,2,0,2.5,1,1,0,1,1,1,1,1.5,55114,165342,5,18,2,0,27557.0,31,2,1,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2,1228.0,3,1,1,0,4.5,0,0,0,1,0,0,0,25.0,38950,194750,4,25,1,0,19475.0,21,2,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2,1526.0,2,0,1,0,12.8,0,0,1,0,0,0,1,15.0,38330,172485,5,63,1,1,19165.0,31,2,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
4,2620.0,4,3,1,0,2.8,1,0,0,1,0,0,0,1.5,168730,843650,1,35,2,1,84365.0,31,2,1,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3,1806.0,3,2,0,0,14.7,0,1,0,0,0,0,0,15.0,42672,149352,5,71,2,1,21336.0,31,2,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3,1809.0,3,1,1,0,7.3,1,1,0,1,1,1,0,0.4,156738,626952,5,34,1,1,78369.0,21,2,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3,1587.0,3,1,2,0,2.8,0,0,0,1,1,1,0,1.5,110216,551080,3,16,3,0,55108.0,31,2,1,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
3,2163.0,3,2,2,0,4.1,1,0,1,1,1,1,1,3.0,161584,646336,1,23,2,1,80792.0,21,2,1,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
3,1941.0,3,2,0,0,9.5,0,0,0,0,0,0,0,10.0,80794,323176,4,53,3,0,40397.0,21,2,1,0,0,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
1,613.0,1,0,2,0,4.8,1,1,0,1,1,1,1,1.0,54478,190673,9,38,1,0,27239.0,33,2,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2,1384.0,3,0,1,0,1.5,1,0,1,1,1,1,0,3.0,93688,281064,2,22,2,1,46844.0,31,2,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
2,1228.0,2,3,1,0,2.4,1,1,1,1,0,0,0,1.5,76696,191740,1,22,1,1,38348.0,31,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2,1566.0,2,2,1,0,6.3,0,1,0,1,0,0,0,0.4,131424,525696,6,31,3,0,65712.0,33,2,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2,1532.0,2,2,2,0,11.8,1,1,0,1,1,1,1,0.2,209646,628938,10,58,2,1,104823.0,33,2,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,565.0,1,3,1,0,10.1,0,1,0,1,1,0,0,0.5,31272,109452,2,48,2,0,15636.0,31,2,1,1,0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,741.0,1,2,1,0,10.8,1,0,0,1,0,1,0,0.3,48392,120980,2,53,2,0,24196.0,21,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
