listing_id,area_type,availability,location,zone,market_status,property_type,size_bhk,society,total_sqft,bath,balcony,furnishing,facing,building_age,distance_to_major_office_km,gym_nearby,park_nearby,swimming_pool,food_delivery,has_ac,has_refrigerator,has_washing_machine,water_source,nearest_metro_station,dist_to_metro_km,legal_security_deposit,market_security_deposit,nearby_hospitals,commute_time_peak_mins,two_wheeler_parking,four_wheeler_parking,pets_allowed,dietary_preference,rent_price_inr_per_month
BLR-XPND-3041,Carpet Area,Ready To Move,Yelahanka,North,Cold,Apartment,3,Mantri,1785,4,3,Semi-Furnished,North,1-5 years,8.8,0,0,0,1,0,0,0,Borewell + Tanker,Nagasandra,10.0,83116,290906,5,40,1,1,1,Any,41558
BLR-XPND-3042,Built-up Area,Ready To Move,HSR Layout,South,Hot,Apartment,3,Prestige,1551,3,3,Semi-Furnished,West,5-10 years,9.5,1,0,1,1,0,0,0,Cauvery,Bommanahalli,1.2,135166,337915,5,49,2,1,1,Any,67583
BLR-XPND-3043,Carpet Area,14-Mar,Jayanagar,South,Normal,Apartment,2,Mantri,1172,3,3,Semi-Furnished,East,10+ years,5.1,1,0,0,1,0,0,0,Cauvery,Jayanagar,0.4,87318,261954,4,31,1,1,1,Veg Only,43659
BLR-XPND-3044,Carpet Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Brigade,1118,3,3,Semi-Furnished,South-East,1-5 years,13.3,0,0,1,1,0,0,1,Borewell,Gottigere,1.5,73326,219978,2,67,1,1,1,Any,36663
BLR-XPND-3045,Built-up Area,28-Mar,HSR Layout,South,Hot,Apartment,2,Prestige,1338,2,3,Semi-Furnished,South-East,10+ years,6.8,1,0,1,1,1,1,1,Borewell,Bommanahalli,1.2,108890,544450,7,39,1,1,1,Any,54445
BLR-XPND-3046,Super built-up Area,Ready To Move,Rajajinagar,West,Normal,Independent House,2,Sobha,1198,2,1,Semi-Furnished,South-East,1-5 years,14.2,0,0,0,1,0,0,0,Cauvery,Rajajinagar,0.4,90346,225865,5,68,3,1,1,Veg Only,45173
BLR-XPND-3047,Built-up Area,Ready To Move,MG Road,Central,Hot,Independent House,2,Brigade,1372,3,1,Unfurnished,West,0-1 years,3.9,0,1,0,1,0,0,0,Borewell + Tanker,MG Road,0.2,184402,553206,4,23,2,0,0,Any,92201
BLR-XPND-3048,Built-up Area,Ready To Move,Kanakapura Road,South,Normal,Independent House,3,Sobha,2265,3,1,Semi-Furnished,South-East,5-10 years,4.1,0,0,0,1,0,0,1,Borewell,Silk Institute,1.0,117312,586560,5,24,2,0,0,Any,58656
BLR-XPND-3049,Built-up Area,Ready To Move,Rajajinagar,West,Normal,Independent House,1,Brigade,676,1,0,Fully Furnished,South-East,0-1 years,0.8,0,1,0,1,1,1,1,Cauvery,Rajajinagar,0.4,67068,234738,3,11,1,1,1,Veg Only,33534
BLR-XPND-3050,Super built-up Area,Ready To Move,MG Road,Central,Hot,Apartment,1,Mantri,684,1,1,Unfurnished,South-East,10+ years,5.1,1,0,0,1,0,0,0,Borewell,MG Road,0.2,72576,181440,10,30,1,0,1,Any,36288
BLR-XPND-3051,Built-up Area,Ready To Move,Hoskote,East,Cold,Builder Floor,3,Mantri,1788,3,1,Semi-Furnished,North,0-1 years,8.4,0,0,0,1,1,1,0,Tanker,None,20.0,55082,247869,1,48,2,1,1,Any,27541
BLR-XPND-3052,Carpet Area,30-Apr,Indiranagar,Central,Hot,Apartment,4,Brigade,2696,4,2,Semi-Furnished,East,10+ years,3.3,1,1,1,1,0,1,0,Tanker,Indiranagar,0.5,269116,672790,5,27,1,1,1,Veg Only,134558
BLR-XPND-3053,Built-up Area,03-Apr,Yelahanka,North,Cold,Apartment,2,Mantri,1372,2,3,Semi-Furnished,North-East,5-10 years,9.5,0,0,0,1,0,0,1,Tanker,Nagasandra,10.0,63032,283644,5,52,1,1,1,Any,31516
BLR-XPND-3054,Built-up Area,Ready To Move,Devanahalli,North,Cold,Apartment,2,Mantri,1062,2,1,Semi-Furnished,South-East,5-10 years,9.3,0,1,0,1,0,0,0,Borewell,None,25.0,34800,87000,3,48,1,1,1,Any,17400
BLR-XPND-3055,Super built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,3,Standalone,1917,4,1,Semi-Furnished,South-East,0-1 years,4.2,0,0,0,1,0,0,0,Cauvery,Gottigere,1.5,130972,327430,2,24,1,1,1,Any,65486
BLR-XPND-3056,Super built-up Area,Ready To Move,JP Nagar,South,Normal,Independent House,2,Unknown,1374,2,2,Semi-Furnished,West,0-1 years,9.9,0,1,0,1,0,0,0,Borewell,JP Nagar,0.8,104090,416360,3,47,3,1,1,Any,52045
BLR-XPND-3057,Carpet Area,Ready To Move,Banaswadi,East,Normal,Builder Floor,4,Unknown,2132,4,3,Semi-Furnished,East,10+ years,14.1,0,1,0,1,0,1,1,Borewell,Baiyappanahalli,3.0,112660,450640,2,86,3,0,0,Any,56330
BLR-XPND-3058,Carpet Area,Ready To Move,MG Road,Central,Hot,Independent House,3,Standalone,1725,4,1,Fully Furnished,East,5-10 years,7.2,0,0,0,1,1,1,1,Tanker,MG Road,0.2,251278,628195,6,43,3,1,1,Any,125639
BLR-XPND-3059,Built-up Area,Ready To Move,Anekal,South,Cold,Apartment,2,Prestige,1086,2,1,Semi-Furnished,North,5-10 years,7.3,0,1,0,1,1,1,0,Borewell,None,15.0,22892,57230,4,38,2,1,1,Any,11446
BLR-XPND-3060,Carpet Area,Ready To Move,Marathahalli,East,Normal,Independent House,2,Brigade,1230,2,0,Semi-Furnished,South,10+ years,11.4,0,1,0,1,0,0,0,Tanker,Kundalahalli,1.5,75414,339363,5,66,1,0,0,Veg Only,37707
BLR-XPND-3061,Carpet Area,Ready To Move,Indiranagar,Central,Hot,Apartment,3,Mantri,2094,3,3,Semi-Furnished,South,0-1 years,13.4,1,1,1,1,0,0,1,Borewell + Tanker,Indiranagar,0.5,244126,1220630,7,66,2,1,1,Any,122063
BLR-XPND-3062,Super built-up Area,Ready To Move,Ulsoor,Central,Hot,Apartment,2,Mantri,1264,3,0,Semi-Furnished,South,0-1 years,3.9,1,0,1,1,0,1,0,Tanker,Ulsoor,0.4,129828,519312,9,24,1,1,1,Any,64914
BLR-XPND-3063,Super built-up Area,Ready To Move,Bannerghatta Road,South,Normal,Apartment,2,Sobha,1352,2,0,Unfurnished,South-East,0-1 years,7.9,0,1,1,1,0,0,0,Cauvery,Gottigere,1.5,81498,366741,2,46,2,1,1,Any,40749
BLR-XPND-3064,Carpet Area,Ready To Move,Whitefield,East,Hot,Apartment,4,Standalone,2304,4,3,Fully Furnished,East,1-5 years,7.3,1,1,1,1,1,1,1,Tanker,Kadugodi,1.0,230902,923608,10,46,2,1,1,Veg Only,115451
BLR-XPND-3065,Built-up Area,Ready To Move,Devanahalli,North,Cold,Independent House,1,Sobha,671,1,2,Unfurnished,West,1-5 years,14.5,0,1,0,0,0,0,0,Tanker,None,25.0,21792,76272,1,69,2,0,1,Any,10896
BLR-XPND-3066,Super built-up Area,Ready To Move,Hoskote,East,Cold,Apartment,2,Standalone,1378,2,3,Semi-Furnished,South-East,1-5 years,5.2,0,1,0,1,0,0,0,Borewell + Tanker,None,20.0,38500,173250,3,50,2,1,1,Any,19250
BLR-XPND-3067,Carpet Area,Ready To Move,Hoskote,East,Cold,Builder Floor,2,Standalone,1224,3,0,Semi-Furnished,East,0-1 years,4.3,0,1,0,1,0,0,0,Tanker,None,20.0,39434,157736,4,36,1,1,0,Any,19717
BLR-XPND-3068,Carpet Area,03-Apr,Kanakapura Road,South,Normal,Apartment,4,Brigade,2040,5,2,Fully Furnished,South,0-1 years,9.0,0,1,0,1,1,1,1,Cauvery,Silk Institute,1.0,156824,392060,1,47,2,1,1,Veg Only,78412
BLR-XPND-3069,Carpet Area,Ready To Move,Indiranagar,Central,Hot,Independent House,2,Brigade,1232,3,3,Semi-Furnished,South-East,0-1 years,12.4,0,1,0,1,0,0,0,Borewell + Tanker,Indiranagar,0.5,139104,625968,5,55,3,0,1,Any,69552
BLR-XPND-3070,Built-up Area,05-Apr,Koramangala,South,Hot,Apartment,1,Mantri,547,1,2,Semi-Furnished,South-East,5-10 years,9.4,1,1,0,1,0,0,0,Cauvery,BTM Layout,2.5,50440,176540,6,49,2,0,1,Any,25220
BLR-XPND-3071,Super built-up Area,Ready To Move,Vijayanagar,West,Normal,Builder Floor,2,Prestige,1138,2,1,Semi-Furnished,South-East,5-10 years,10.8,0,0,0,1,1,0,0,Cauvery,Vijayanagar,0.3,68660,205980,2,56,1,0,1,Any,34330
BLR-XPND-3072,Carpet Area,Ready To Move,Thanisandra,North,Normal,Independent House,3,Standalone,2121,3,2,Fully Furnished,North,1-5 years,10.4,0,1,0,1,1,1,1,Borewell,Nagawara,3.0,154488,463464,4,56,1,0,0,Any,77244
BLR-XPND-3073,Carpet Area,19-Feb,Koramangala,South,Hot,Independent House,4,Prestige,2928,5,1,Semi-Furnished,North,10+ years,8.2,0,1,0,1,1,0,0,Borewell,BTM Layout,2.5,274912,687280,4,43,2,0,1,Any,137456
BLR-XPND-3074,Carpet Area,21-Apr,MG Road,Central,Hot,Independent House,4,Standalone,2480,4,1,Fully Furnished,South-East,1-5 years,11.8,0,0,0,1,1,1,1,Tanker,MG Road,0.2,405844,1826298,5,58,2,1,1,Any,202922
BLR-XPND-3075,Carpet Area,Ready To Move,Jayanagar,South,Normal,Builder Floor,2,Prestige,1462,2,3,Semi-Furnished,South,5-10 years,3.8,0,0,0,1,0,0,0,Borewell,Jayanagar,0.4,109886,274715,1,27,3,1,1,Any,54943
BLR-XPND-3076,Super built-up Area,24-Feb,Hoskote,East,Cold,Apartment,2,Brigade,1194,2,2,Semi-Furnished,South,5-10 years,3.6,0,0,0,1,0,0,0,Borewell,None,20.0,31344,109704,2,40,1,1,1,Any,15672
BLR-XPND-3077,Built-up Area,Ready To Move,Vijayanagar,West,Normal,Independent House,3,Unknown,1773,3,3,Semi-Furnished,South,5-10 years,14.7,0,1,0,1,0,0,0,Cauvery,Vijayanagar,0.3,107120,374920,1,73,2,1,0,Any,53560
BLR-XPND-3078,Super built-up Area,06-May,MG Road,Central,Hot,Apartment,1,Sobha,638,2,0,Fully Furnished,North,1-5 years,2.4,1,1,0,1,1,1,1,Borewell + Tanker,MG Road,0.2,101100,252750,4,18,1,0,1,Any,50550
BLR-XPND-3079,Built-up Area,Ready To Move,Indiranagar,Central,Hot,Apartment,3,Unknown,1662,3,1,Semi-Furnished,North,1-5 years,2.8,1,1,0,1,0,1,0,Tanker,Indiranagar,0.5,172950,432375,4,19,2,1,1,Any,86475
BLR-XPND-3080,Carpet Area,27-Feb,Thanisandra,North,Normal,Apartment,3,Brigade,1824,4,0,Semi-Furnished,West,10+ years,3.6,0,1,0,1,1,0,0,Borewell,Nagawara,3.0,100938,504690,2,24,2,1,1,Veg Only,50469
BLR-XPND-3081,Carpet Area,Ready To Move,Yelahanka,North,Cold,Independent House,4,Brigade,2812,5,1,Fully Furnished,North,5-10 years,12.8,0,0,0,0,1,1,1,Tanker,Nagasandra,10.0,145016,507556,4,63,3,0,0,Veg Only,72508
BLR-XPND-3082,Super built-up Area,Ready To Move,Vijayanagar,West,Normal,Apartment,2,Prestige,1318,2,3,Semi-Furnished,South-East,10+ years,9.2,1,1,1,1,0,0,1,Cauvery + Borewell,Vijayanagar,0.3,84624,296184,4,50,2,1,1,Any,42312
BLR-XPND-3083,Built-up Area,21-Mar,Hebbal,North,Normal,Apartment,2,Sobha,1004,2,1,Semi-Furnished,East,1-5 years,10.5,1,1,1,1,0,0,0,Borewell,Hebbal,0.3,79244,396220,3,53,1,1,1,Any,39622
BLR-XPND-3084,Carpet Area,20-Feb,Rajajinagar,West,Normal,Apartment,3,Brigade,1779,3,0,Semi-Furnished,East,0-1 years,11.6,0,1,0,1,0,0,0,Cauvery,Rajajinagar,0.4,145396,726980,2,54,1,1,1,Any,72698
BLR-XPND-3085,Built-up Area,27-Mar,Electronic City,South,Normal,Apartment,3,Sobha,2085,3,1,Fully Furnished,North,5-10 years,5.9,1,0,1,1,1,1,0,Tanker,Electronic City,0.5,122006,549027,3,36,1,1,1,Any,61003
BLR-XPND-3086,Carpet Area,Ready To Move,Anekal,South,Cold,Independent House,4,Prestige,2464,4,2,Semi-Furnished,North-East,0-1 years,2.4,0,1,0,1,1,1,0,Tanker,None,15.0,68244,307098,2,21,3,1,0,Veg Only,34122
BLR-XPND-3087,Carpet Area,Ready To Move,HSR Layout,South,Hot,Apartment,2,Mantri,1508,2,3,Unfurnished,North-East,10+ years,1.3,1,1,1,1,0,0,0,Cauvery,Bommanahalli,1.2,112106,392371,10,20,1,1,1,Any,56053
BLR-XPND-3088,Carpet Area,Ready To Move,Anekal,South,Cold,Builder Floor,3,Sobha,2193,3,2,Semi-Furnished,West,5-10 years,1.8,0,0,0,1,1,1,0,Tanker,None,15.0,50198,125495,2,16,1,0,1,Any,25099
BLR-XPND-3089,Carpet Area,18-Apr,Vijayanagar,West,Normal,Apartment,2,Mantri,1416,2,0,Semi-Furnished,North,5-10 years,14.7,1,0,1,1,0,0,0,Cauvery + Borewell,Vijayanagar,0.3,88596,221490,4,70,2,1,1,Any,44298
BLR-XPND-3090,Built-up Area,Ready To Move,HSR Layout,South,Hot,Apartment,4,Mantri,2864,4,0,Unfurnished,North-East,5-10 years,11.9,1,1,1,1,0,0,0,Tanker,Bommanahalli,1.2,218492,655476,10,61,2,1,1,Any,109246
BLR-XPND-3091,Built-up Area,01-Apr,Koramangala,South,Hot,Apartment,3,Prestige,2394,3,1,Semi-Furnished,East,10+ years,6.7,1,1,1,1,0,1,1,Borewell,BTM Layout,2.5,213896,641688,7,31,1,1,1,Any,106948
BLR-XPND-3092,Super built-up Area,Ready To Move,Banaswadi,East,Normal,Apartment,1,Standalone,632,1,3,Semi-Furnished,South,5-10 years,7.4,0,0,0,1,0,1,0,Borewell,Baiyappanahalli,3.0,35080,87700,2,57,2,0,1,Any,17540
BLR-XPND-3093,Built-up Area,Ready To Move,Vijayanagar,West,Normal,Apartment,3,Prestige,2310,3,0,Semi-Furnished,South-East,0-1 years,1.9,1,0,1,1,0,1,1,Borewell,Vijayanagar,0.3,166920,834600,2,15,1,1,1,Any,83460
BLR-XPND-3094,Carpet Area,01-Apr,Banaswadi,East,Normal,Apartment,2,Standalone,1100,3,3,Semi-Furnished,West,0-1 years,3.1,0,1,0,1,1,0,0,Borewell + Tanker,Baiyappanahalli,3.0,71016,248556,2,23,2,1,1,Any,35508
BLR-XPND-3095,Super built-up Area,Ready To Move,Malleshwaram,West,Normal,Apartment,3,Standalone,1671,3,0,Semi-Furnished,North,0-1 years,4.8,0,1,0,1,0,0,0,Borewell,Mantri Square,0.5,144904,579616,5,26,2,1,1,Any,72452
BLR-XPND-3096,Built-up Area,Ready To Move,Whitefield,East,Hot,Apartment,2,Unknown,1228,2,0,Semi-Furnished,East,0-1 years,12.2,1,1,0,1,0,0,0,Tanker,Kadugodi,1.0,110324,330972,9,60,2,1,1,Any,55162
BLR-XPND-3097,Super built-up Area,Ready To Move,Whitefield,East,Hot,Independent House,2,Sobha,1512,3,1,Semi-Furnished,South,10+ years,6.1,0,1,0,1,0,1,0,Borewell,Kadugodi,1.0,111108,333324,4,48,1,0,1,Any,55554
BLR-XPND-3098,Carpet Area,Ready To Move,Electronic City,South,Normal,Apartment,1,Mantri,693,1,2,Unfurnished,North-East,1-5 years,9.7,1,1,0,1,0,0,0,Tanker,Electronic City,0.5,32666,114331,1,44,1,0,1,Any,16333
BLR-XPND-3099,Super built-up Area,17-Feb,Vijayanagar,West,Normal,Builder Floor,4,Standalone,3184,4,1,Semi-Furnished,North-East,5-10 years,5.6,0,1,0,1,0,0,0,Cauvery + Borewell,Vijayanagar,0.3,191244,669354,2,34,1,0,0,Any,95622
BLR-XPND-3100,Carpet Area,Ready To Move,Whitefield,East,Hot,Builder Floor,2,Unknown,1368,2,2,Fully Furnished,East,0-1 years,5.0,0,0,0,1,1,1,1,Tanker,Kadugodi,1.0,143924,647658,7,32,2,1,0,Any,71962
BLR-XPND-3101,Super built-up Area,26-Apr,Banaswadi,East,Normal,Apartment,3,Unknown,1956,3,0,Unfurnished,South,0-1 years,1.9,1,1,0,1,0,0,0,Borewell,Baiyappanahalli,3.0,115484,519678,5,30,2,1,1,Any,57742
BLR-XPND-3102,Super built-up Area,04-Apr,Jayanagar,South,Normal,Independent House,2,Sobha,1494,2,1,Fully Furnished,East,1-5 years,12.9,0,1,0,1,1,1,1,Cauvery,Jayanagar,0.4,144852,579408,2,66,1,1,1,Veg Only,72426
BLR-XPND-3103,Super built-up Area,Ready To Move,Malleshwaram,West,Normal,Builder Floor,4,Prestige,2932,4,0,Semi-Furnished,East,1-5 years,3.9,0,0,0,1,0,0,1,Borewell,Mantri Square,0.5,220462,771617,2,29,3,1,1,Veg Only,110231
BLR-XPND-3104,Carpet Area,Ready To Move,Indiranagar,Central,Hot,Independent House,2,Unknown,1542,3,3,Semi-Furnished,South,10+ years,11.0,0,0,0,1,0,0,0,Tanker,Indiranagar,0.5,153632,768160,4,57,3,1,1,Any,76816
BLR-XPND-3105,Carpet Area,25-Apr,Ulsoor,Central,Hot,Independent House,3,Standalone,2310,4,0,Unfurnished,North,10+ years,3.9,0,0,0,1,0,0,0,Borewell + Tanker,Ulsoor,0.4,179064,895320,8,22,3,0,1,Any,89532
BLR-XPND-3106,Super built-up Area,Ready To Move,Anekal,South,Cold,Apartment,3,Unknown,1989,3,2,Semi-Furnished,South-East,0-1 years,4.7,0,1,0,1,1,1,0,Borewell,None,15.0,54230,135575,2,27,1,1,1,Any,27115
BLR-XPND-3107,Carpet Area,Ready To Move,Anekal,South,Cold,Apartment,1,Unknown,735,2,3,Semi-Furnished,North,10+ years,13.5,0,1,0,1,0,1,0,Cauvery + Borewell,None,15.0,15952,71784,1,60,1,0,1,Any,7976
BLR-XPND-3108,Super built-up Area,20-Apr,Thanisandra,North,Normal,Builder Floor,4,Prestige,2156,5,2,Fully Furnished,South-East,1-5 years,15.0,0,1,0,1,1,1,1,Tanker,Nagawara,3.0,159026,715617,2,72,2,0,0,Any,79513
BLR-XPND-3109,Super built-up Area,Ready To Move,HSR Layout,South,Hot,Apartment,4,Brigade,3156,4,2,Fully Furnished,North,0-1 years,1.4,1,1,1,1,1,0,1,Cauvery + Borewell,Bommanahalli,1.2,363782,1455128,7,20,1,1,1,Any,181891
BLR-XPND-3110,Carpet Area,Ready To Move,Bannerghatta Road,South,Normal,Builder Floor,2,Prestige,1024,2,0,Semi-Furnished,East,10+ years,4.4,0,0,0,1,0,0,1,Borewell,Gottigere,1.5,58846,205961,5,29,3,0,1,Veg Only,29423
BLR-XPND-3111,Super built-up Area,Ready To Move,Yelahanka,North,Cold,Builder Floor,2,Mantri,1048,2,0,Semi-Furnished,South,10+ years,10.1,0,1,0,1,1,0,0,Borewell,Nagasandra,10.0,47126,117815,5,45,3,0,1,Any,23563
BLR-XPND-3112,Super built-up Area,04-May,MG Road,Central,Hot,Apartment,2,Mantri,1024,2,3,Semi-Furnished,South,5-10 years,11.5,1,1,0,1,0,1,1,Tanker,MG Road,0.2,123832,371496,10,61,2,1,1,Veg Only,61916
BLR-XPND-3113,Carpet Area,Ready To Move,Hoskote,East,Cold,Apartment,1,Mantri,689,1,0,Semi-Furnished,South-East,5-10 years,2.9,1,0,0,1,1,0,0,Tanker,None,20.0,17412,60942,2,36,2,0,1,Any,8706
BLR-XPND-3114,Built-up Area,25-Feb,Devanahalli,North,Cold,Apartment,1,Prestige,682,1,2,Semi-Furnished,South-East,0-1 years,5.9,0,0,0,1,1,0,0,Borewell + Tanker,None,25.0,25880,129400,1,31,2,0,1,Any,12940
BLR-XPND-3115,Built-up Area,07-Mar,Ulsoor,Central,Hot,Apartment,2,Prestige,1296,2,3,Semi-Furnished,North,5-10 years,11.3,1,0,1,1,0,0,1,Borewell,Ulsoor,0.4,111538,334614,10,60,2,1,1,Veg Only,55769
BLR-XPND-3116,Built-up Area,Ready To Move,HSR Layout,South,Hot,Independent House,2,Brigade,1266,3,3,Semi-Furnished,West,0-1 years,14.8,0,1,0,1,0,0,0,Tanker,Bommanahalli,1.2,123992,557964,6,74,1,1,0,Any,61996
BLR-XPND-3117,Built-up Area,Ready To Move,Hoskote,East,Cold,Apartment,2,Unknown,1578,2,3,Semi-Furnished,South,0-1 years,13.3,0,1,0,1,0,0,0,Borewell + Tanker,None,20.0,47798,238990,4,79,2,1,1,Any,23899
BLR-XPND-3118,Super built-up Area,Ready To Move,Anekal,South,Cold,Independent House,3,Standalone,2238,3,2,Unfurnished,North-East,0-1 years,10.3,0,1,0,1,0,0,0,Cauvery + Borewell,None,15.0,55570,250065,5,55,2,1,0,Veg Only,27785
BLR-XPND-3119,Built-up Area,Ready To Move,JP Nagar,South,Normal,Apartment,3,Sobha,2133,3,1,Semi-Furnished,North,0-1 years,5.1,0,0,0,1,0,0,1,Cauvery + Borewell,JP Nagar,0.8,166412,416030,2,33,2,1,1,Any,83206
BLR-XPND-3120,Super built-up Area,Ready To Move,JP Nagar,South,Normal,Apartment,1,Mantri,625,1,1,Semi-Furnished,West,5-10 years,10.0,0,1,0,1,1,0,0,Tanker,JP Nagar,0.8,41220,185490,1,48,2,0,1,Any,20610
BLR-XPND-3121,Super built-up Area,Ready To Move,Devanahalli,North,Cold,Builder Floor,3,Standalone,1839,4,2,Semi-Furnished,South,0-1 years,12.6,0,0,0,1,0,0,0,Tanker,None,25.0,74266,297064,4,64,1,1,1,Any,37133
BLR-XPND-3122,Super built-up Area,Ready To Move,Whitefield,East,Hot,Apartment,4,Brigade,3168,4,3,Semi-Furnished,North,0-1 years,9.1,1,1,0,1,1,1,0,Borewell,Kadugodi,1.0,279928,839784,4,60,1,1,1,Any,139964
BLR-XPND-3123,Carpet Area,Ready To Move,Anekal,South,Cold,Apartment,3,Mantri,2109,3,0,Unfurnished,East,1-5 years,13.8,0,1,1,1,0,0,0,Cauvery,None,15.0,47440,142320,1,62,1,1,1,Any,23720
BLR-XPND-3124,Built-up Area,Ready To Move,Vijayanagar,West,Normal,Builder Floor,3,Prestige,1563,3,0,Unfurnished,North-East,0-1 years,11.0,0,0,0,1,0,0,0,Borewell,Vijayanagar,0.3,104362,469629,3,50,1,1,1,Any,52181
BLR-XPND-3125,Super built-up Area,Ready To Move,Koramangala,South,Hot,Independent House,3,Mantri,1668,4,2,Fully Furnished,West,1-5 years,11.7,0,0,0,1,1,1,1,Cauvery + Borewell,BTM Layout,2.5,199278,498195,6,60,2,1,0,Any,99639
BLR-XPND-3126,Built-up Area,24-Apr,Indiranagar,Central,Hot,Apartment,3,Unknown,1737,3,2,Semi-Furnished,South,5-10 years,12.1,1,0,1,1,1,0,0,Tanker,Indiranagar,0.5,169060,676240,10,63,1,1,1,Any,84530
BLR-XPND-3127,Super built-up Area,Ready To Move,Marathahalli,East,Normal,Apartment,1,Unknown,587,2,2,Semi-Furnished,East,1-5 years,2.7,1,1,0,1,0,0,0,Borewell,Kundalahalli,1.5,39378,196890,2,24,1,0,1,Veg Only,19689
BLR-XPND-3128,Built-up Area,Ready To Move,Anekal,South,Cold,Builder Floor,1,Mantri,620,2,3,Semi-Furnished,West,5-10 years,9.4,0,1,0,1,0,0,0,Cauvery + Borewell,None,15.0,13910,55640,2,42,2,1,0,Any,6955
BLR-XPND-3129,Carpet Area,Ready To Move,Kanakapura Road,South,Normal,Apartment,3,Unknown,2169,4,3,Semi-Furnished,North-East,10+ years,14.8,0,1,1,1,0,1,0,Cauvery + Borewell,Silk Institute,1.0,118700,415450,1,68,2,1,1,Any,59350
BLR-XPND-3130,Built-up Area,22-Feb,Electronic City,South,Normal,Apartment,3,Mantri,2124,3,3,Fully Furnished,South-East,10+ years,13.7,1,1,1,1,1,1,1,Borewell,Electronic City,0.5,117190,351570,5,66,1,1,1,Veg Only,58595
BLR-XPND-3131,Built-up Area,Ready To Move,Thanisandra,North,Normal,Builder Floor,4,Unknown,2524,4,2,Semi-Furnished,East,10+ years,10.9,0,1,0,1,0,0,0,Borewell + Tanker,Nagawara,3.0,135122,540488,1,50,3,0,1,Veg Only,67561
BLR-XPND-3132,Super built-up Area,06-Mar,Sarjapur Road,East,Normal,Apartment,2,Standalone,1206,2,1,Semi-Furnished,East,1-5 years,12.3,1,1,1,1,0,0,0,Borewell + Tanker,Silk Board,4.0,80110,400550,4,74,2,1,1,Any,40055
BLR-XPND-3133,Super built-up Area,Ready To Move,Indiranagar,Central,Hot,Apartment,4,Standalone,2452,4,0,Semi-Furnished,South-East,10+ years,2.2,1,0,1,1,0,0,0,Tanker,Indiranagar,0.5,248784,1119528,4,14,2,1,1,Any,124392
BLR-XPND-3134,Super built-up Area,Ready To Move,Yelahanka,North,Cold,Apartment,3,Brigade,1824,4,1,Unfurnished,East,10+ years,3.4,0,1,0,1,0,0,0,Borewell,Nagasandra,10.0,75736,265076,4,27,2,1,1,Any,37868
BLR-XPND-3135,Built-up Area,Ready To Move,Kanakapura Road,South,Normal,Independent House,3,Sobha,1710,4,2,Semi-Furnished,North,0-1 years,7.2,0,1,0,1,0,0,0,Cauvery,Silk Institute,1.0,106566,479547,2,36,1,0,1,Any,53283
BLR-XPND-3136,Carpet Area,Ready To Move,Kanakapura Road,South,Normal,Apartment,2,Mantri,1192,2,1,Unfurnished,West,10+ years,4.1,1,1,1,1,0,0,0,Cauvery,Silk Institute,1.0,56298,253341,3,21,2,1,1,Veg Only,28149
BLR-XPND-3137,Carpet Area,Ready To Move,HSR Layout,South,Hot,Builder Floor,2,Standalone,1272,2,1,Unfurnished,South,0-1 years,6.0,0,0,0,1,0,0,0,Tanker,Bommanahalli,1.2,112546,562730,9,30,2,0,1,Any,56273
BLR-XPND-3138,Built-up Area,Ready To Move,HSR Layout,South,Hot,Independent House,2,Unknown,1306,2,1,Fully Furnished,East,0-1 years,13.2,0,1,0,1,1,1,1,Tanker,Bommanahalli,1.2,149602,523607,7,59,3,1,1,Veg Only,74801
BLR-XPND-3139,Built-up Area,Ready To Move,Kanakapura Road,South,Normal,Independent House,4,Unknown,3136,4,1,Semi-Furnished,South-East,5-10 years,4.9,0,1,0,1,0,0,0,Cauvery,Silk Institute,1.0,169902,679608,1,33,3,1,0,Any,84951
BLR-XPND-3140,Carpet Area,04-Apr,Marathahalli,East,Normal,Independent House,3,Brigade,2070,4,0,Semi-Furnished,West,1-5 years,5.4,0,0,0,1,0,0,0,Borewell,Kundalahalli,1.5,142668,428004,5,38,3,0,0,Any,71334
BLR-XPND-3141,Super built-up Area,26-Mar,Hebbal,North,Normal,Apartment,4,Mantri,2684,4,1,Semi-Furnished,West,1-5 years,3.7,1,1,0,1,0,0,0,Borewell,Hebbal,0.3,198754,695639,1,20,1,1,1,Any,99377
BLR-XPND-3142,Carpet Area,Ready To Move,Malleshwaram,West,Normal,Apartment,3,Sobha,2058,3,3,Semi-Furnished,South,0-1 years,7.1,1,1,1,1,0,0,1,Cauvery + Borewell,Mantri Square,0.5,170792,853960,1,34,1,1,1,Any,85396
BLR-XPND-3143,Carpet Area,23-Mar,Hebbal,North,Normal,Independent House,3,Unknown,2286,3,0,Semi-Furnished,South,5-10 years,10.3,0,1,0,1,0,0,0,Tanker,Hebbal,0.3,155368,776840,2,49,1,1,0,Any,77684
BLR-XPND-3144,Carpet Area,Ready To Move,MG Road,Central,Hot,Apartment,4,Standalone,2860,4,3,Semi-Furnished,West,5-10 years,1.0,1,1,1,1,0,0,0,Borewell + Tanker,MG Road,0.2,350072,875180,6,15,2,1,1,Any,175036
